,date,day_name,app,cuenta
20523,2018-12-06,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20524,2018-12-07,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20525,2018-12-08,6.Saturday,Spotify: Nueva música y podcasts para vos,1.0
20526,2018-12-09,7.Sunday,Spotify: Nueva música y podcasts para vos,1.0
20527,2018-12-10,1.Monday,Spotify: Nueva música y podcasts para vos,3.0
20528,2018-12-11,2.Tuesday,Spotify: Nueva música y podcasts para vos,3.0
20529,2018-12-12,3.Wednesday,Spotify: Nueva música y podcasts para vos,4.0
20530,2018-12-13,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20531,2018-12-14,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20532,2018-12-15,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20533,2018-12-16,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20534,2018-12-17,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20535,2018-12-18,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20536,2018-12-19,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20537,2018-12-20,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20538,2018-12-21,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20539,2018-12-22,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20540,2018-12-23,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20541,2018-12-24,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20542,2018-12-25,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20543,2018-12-26,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20544,2018-12-27,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20545,2018-12-28,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20546,2018-12-29,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20547,2018-12-30,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20548,2018-12-31,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20549,2019-01-01,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20550,2019-01-02,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20551,2019-01-03,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20552,2019-01-04,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20553,2019-01-05,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20554,2019-01-06,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20555,2019-01-07,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20556,2019-01-08,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20557,2019-01-09,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20558,2019-01-10,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20559,2019-01-11,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20560,2019-01-12,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20561,2019-01-13,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20562,2019-01-14,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20563,2019-01-15,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20564,2019-01-16,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20565,2019-01-17,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20566,2019-01-18,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20567,2019-01-19,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20568,2019-01-20,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20569,2019-01-21,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20570,2019-01-22,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20571,2019-01-23,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20572,2019-01-24,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20573,2019-01-25,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20574,2019-01-26,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20575,2019-01-27,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20576,2019-01-28,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20577,2019-01-29,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20578,2019-01-30,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20579,2019-01-31,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20580,2019-02-01,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20581,2019-02-02,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20582,2019-02-03,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20583,2019-02-04,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20584,2019-02-05,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20585,2019-02-06,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20586,2019-02-07,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20587,2019-02-08,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20588,2019-02-09,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20589,2019-02-10,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20590,2019-02-11,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20591,2019-02-12,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20592,2019-02-13,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20593,2019-02-14,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20594,2019-02-15,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20595,2019-02-16,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20596,2019-02-17,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20597,2019-02-18,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20598,2019-02-19,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20599,2019-02-20,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20600,2019-02-21,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20601,2019-02-22,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20602,2019-02-23,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20603,2019-02-24,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20604,2019-02-25,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20605,2019-02-26,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20606,2019-02-27,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20607,2019-02-28,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20608,2019-03-01,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20609,2019-03-02,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20610,2019-03-03,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20611,2019-03-04,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20612,2019-03-05,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20613,2019-03-06,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20614,2019-03-07,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20615,2019-03-08,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20616,2019-03-09,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20617,2019-03-10,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20618,2019-03-11,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20619,2019-03-12,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20620,2019-03-13,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20621,2019-03-14,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20622,2019-03-15,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20623,2019-03-16,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20624,2019-03-17,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20625,2019-03-18,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20626,2019-03-19,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20627,2019-03-20,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20628,2019-03-21,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20629,2019-03-22,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20630,2019-03-23,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20631,2019-03-24,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20632,2019-03-25,1.Monday,Spotify: Nueva música y podcasts para vos,3.0
20633,2019-03-26,2.Tuesday,Spotify: Nueva música y podcasts para vos,2.0
20634,2019-03-27,3.Wednesday,Spotify: Nueva música y podcasts para vos,3.0
20635,2019-03-28,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20636,2019-03-29,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20637,2019-03-30,6.Saturday,Spotify: Nueva música y podcasts para vos,2.0
20638,2019-03-31,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20639,2019-04-01,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20640,2019-04-02,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20641,2019-04-03,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20642,2019-04-04,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20643,2019-04-05,5.Friday,Spotify: Nueva música y podcasts para vos,3.0
20644,2019-04-06,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20645,2019-04-07,7.Sunday,Spotify: Nueva música y podcasts para vos,1.0
20646,2019-04-08,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20647,2019-04-09,2.Tuesday,Spotify: Nueva música y podcasts para vos,3.0
20648,2019-04-10,3.Wednesday,Spotify: Nueva música y podcasts para vos,2.0
20649,2019-04-11,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20650,2019-04-12,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20651,2019-04-13,6.Saturday,Spotify: Nueva música y podcasts para vos,2.0
20652,2019-04-14,7.Sunday,Spotify: Nueva música y podcasts para vos,1.0
20653,2019-04-15,1.Monday,Spotify: Nueva música y podcasts para vos,2.0
20654,2019-04-16,2.Tuesday,Spotify: Nueva música y podcasts para vos,4.0
20655,2019-04-17,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20656,2019-04-18,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20657,2019-04-19,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20658,2019-04-20,6.Saturday,Spotify: Nueva música y podcasts para vos,1.0
20659,2019-04-21,7.Sunday,Spotify: Nueva música y podcasts para vos,1.0
20660,2019-04-22,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20661,2019-04-23,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20662,2019-04-24,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20663,2019-04-25,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20664,2019-04-26,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20665,2019-04-27,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20666,2019-04-28,7.Sunday,Spotify: Nueva música y podcasts para vos,3.0
20667,2019-04-29,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20668,2019-04-30,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20669,2019-05-01,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20670,2019-05-02,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20671,2019-05-03,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20672,2019-05-04,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20673,2019-05-05,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20674,2019-05-06,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20675,2019-05-07,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20676,2019-05-08,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20677,2019-05-09,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20678,2019-05-10,5.Friday,Spotify: Nueva música y podcasts para vos,4.0
20679,2019-05-11,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20680,2019-05-12,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20681,2019-05-13,1.Monday,Spotify: Nueva música y podcasts para vos,5.0
20682,2019-05-14,2.Tuesday,Spotify: Nueva música y podcasts para vos,2.0
20683,2019-05-15,3.Wednesday,Spotify: Nueva música y podcasts para vos,2.0
20684,2019-05-16,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20685,2019-05-17,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20686,2019-05-18,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20687,2019-05-19,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20688,2019-05-20,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20689,2019-05-21,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20690,2019-05-22,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20691,2019-05-23,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20692,2019-05-24,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20693,2019-05-25,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20694,2019-05-26,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20695,2019-05-27,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20696,2019-05-28,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20697,2019-05-29,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20698,2019-05-30,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20699,2019-05-31,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20700,2019-06-01,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20701,2019-06-02,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20702,2019-06-03,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20703,2019-06-04,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20704,2019-06-05,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20705,2019-06-06,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20706,2019-06-07,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20707,2019-06-08,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20708,2019-06-09,7.Sunday,Spotify: Nueva música y podcasts para vos,3.0
20709,2019-06-10,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20710,2019-06-11,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20711,2019-06-12,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20712,2019-06-13,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20713,2019-06-14,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20714,2019-06-15,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20715,2019-06-16,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20716,2019-06-17,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20717,2019-06-18,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20718,2019-06-19,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20719,2019-06-20,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20720,2019-06-21,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20721,2019-06-22,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20722,2019-06-23,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20723,2019-06-24,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20724,2019-06-25,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20725,2019-06-26,3.Wednesday,Spotify: Nueva música y podcasts para vos,2.0
20726,2019-06-27,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20727,2019-06-28,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20728,2019-06-29,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20729,2019-06-30,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20730,2019-07-01,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20731,2019-07-02,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20732,2019-07-03,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20733,2019-07-04,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20734,2019-07-05,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20735,2019-07-06,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20736,2019-07-07,7.Sunday,Spotify: Nueva música y podcasts para vos,5.0
20737,2019-07-08,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20738,2019-07-09,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20739,2019-07-10,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20740,2019-07-11,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20741,2019-07-12,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20742,2019-07-13,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20743,2019-07-14,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20744,2019-07-15,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20745,2019-07-16,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20746,2019-07-17,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20747,2019-07-18,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20748,2019-07-19,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20749,2019-07-20,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20750,2019-07-21,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20751,2019-07-22,1.Monday,Spotify: Nueva música y podcasts para vos,3.0
20752,2019-07-23,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20753,2019-07-24,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20754,2019-07-25,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20755,2019-07-26,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20756,2019-07-27,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20757,2019-07-28,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20758,2019-07-29,1.Monday,Spotify: Nueva música y podcasts para vos,3.0
20759,2019-07-30,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20760,2019-07-31,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20761,2019-08-01,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20762,2019-08-02,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20763,2019-08-03,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20764,2019-08-04,7.Sunday,Spotify: Nueva música y podcasts para vos,2.0
20765,2019-08-05,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20766,2019-08-06,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20767,2019-08-07,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20768,2019-08-08,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20769,2019-08-09,5.Friday,Spotify: Nueva música y podcasts para vos,3.0
20770,2019-08-10,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20771,2019-08-11,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20772,2019-08-12,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20773,2019-08-13,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20774,2019-08-14,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20775,2019-08-15,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20776,2019-08-16,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20777,2019-08-17,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20778,2019-08-18,7.Sunday,Spotify: Nueva música y podcasts para vos,2.0
20779,2019-08-19,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20780,2019-08-20,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20781,2019-08-21,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20782,2019-08-22,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20783,2019-08-23,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20784,2019-08-24,6.Saturday,Spotify: Nueva música y podcasts para vos,1.0
20785,2019-08-25,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20786,2019-08-26,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20787,2019-08-27,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20788,2019-08-28,3.Wednesday,Spotify: Nueva música y podcasts para vos,2.0
20789,2019-08-29,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20790,2019-08-30,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20791,2019-08-31,6.Saturday,Spotify: Nueva música y podcasts para vos,1.0
20792,2019-09-01,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20793,2019-09-02,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20794,2019-09-03,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20795,2019-09-04,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20796,2019-09-05,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20797,2019-09-06,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20798,2019-09-07,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20799,2019-09-08,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20800,2019-09-09,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20801,2019-09-10,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20802,2019-09-11,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20803,2019-09-12,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20804,2019-09-13,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20805,2019-09-14,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20806,2019-09-15,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20807,2019-09-16,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20808,2019-09-17,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20809,2019-09-18,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20810,2019-09-19,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20811,2019-09-20,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20812,2019-09-21,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20813,2019-09-22,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20814,2019-09-23,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20815,2019-09-24,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20816,2019-09-25,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20817,2019-09-26,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20818,2019-09-27,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20819,2019-09-28,6.Saturday,Spotify: Nueva música y podcasts para vos,2.0
20820,2019-09-29,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20821,2019-09-30,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20822,2019-10-01,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20823,2019-10-02,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20824,2019-10-03,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20825,2019-10-04,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20826,2019-10-05,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20827,2019-10-06,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20828,2019-10-07,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20829,2019-10-08,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20830,2019-10-09,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20831,2019-10-10,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20832,2019-10-11,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20833,2019-10-12,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20834,2019-10-13,7.Sunday,Spotify: Nueva música y podcasts para vos,1.0
20835,2019-10-14,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20836,2019-10-15,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20837,2019-10-16,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20838,2019-10-17,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20839,2019-10-18,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20840,2019-10-19,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20841,2019-10-20,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20842,2019-10-21,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20843,2019-10-22,2.Tuesday,Spotify: Nueva música y podcasts para vos,0.0
20844,2019-10-23,3.Wednesday,Spotify: Nueva música y podcasts para vos,2.0
20845,2019-10-24,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20846,2019-10-25,5.Friday,Spotify: Nueva música y podcasts para vos,1.0
20847,2019-10-26,6.Saturday,Spotify: Nueva música y podcasts para vos,1.0
20848,2019-10-27,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20849,2019-10-28,1.Monday,Spotify: Nueva música y podcasts para vos,1.0
20850,2019-10-29,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20851,2019-10-30,3.Wednesday,Spotify: Nueva música y podcasts para vos,0.0
20852,2019-10-31,4.Thursday,Spotify: Nueva música y podcasts para vos,0.0
20853,2019-11-01,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20854,2019-11-02,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20855,2019-11-03,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20856,2019-11-04,1.Monday,Spotify: Nueva música y podcasts para vos,2.0
20857,2019-11-05,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20858,2019-11-06,3.Wednesday,Spotify: Nueva música y podcasts para vos,1.0
20859,2019-11-07,4.Thursday,Spotify: Nueva música y podcasts para vos,2.0
20860,2019-11-08,5.Friday,Spotify: Nueva música y podcasts para vos,2.0
20861,2019-11-09,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20862,2019-11-10,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20863,2019-11-11,1.Monday,Spotify: Nueva música y podcasts para vos,3.0
20864,2019-11-12,2.Tuesday,Spotify: Nueva música y podcasts para vos,1.0
20865,2019-11-13,3.Wednesday,Spotify: Nueva música y podcasts para vos,2.0
20866,2019-11-14,4.Thursday,Spotify: Nueva música y podcasts para vos,1.0
20867,2019-11-15,5.Friday,Spotify: Nueva música y podcasts para vos,0.0
20868,2019-11-16,6.Saturday,Spotify: Nueva música y podcasts para vos,0.0
20869,2019-11-17,7.Sunday,Spotify: Nueva música y podcasts para vos,0.0
20870,2019-11-18,1.Monday,Spotify: Nueva música y podcasts para vos,0.0
20871,2019-11-19,2.Tuesday,Spotify: Nueva música y podcasts para vos,2.0
